['[CLS]', 'In', 'der', 'homologen', 'Rekombinationsreparatur', 'veranlasst', 'RecA', 'in', 'Verbindung', 'mit', 'einer', 'Reihe', 'weiterer', 'Proteine', 'die', 'Auflösung', 'der', 'angehaltenen', 'Replikationsgabel', '[SEP]']	[0.9955838322639465, 9.4397779321298e-05, 0.00010969053255394101, 0.0002889795578084886, 0.0008570798672735691, 0.00028445465432014316, 0.0003258764772908762, 0.00011465612624306232, 0.00014704471686854959, 0.0001176110963569954, 0.00011244394409004599, 0.00012507117935456336, 0.0001136832797783427, 0.00031289512844523415, 0.00011511694174259901, 0.00014655443374067545, 0.00011197224375791848, 0.0003550617620931007, 0.000504782896314282, 0.0001785101485438645]
['[CLS]', 'Kommt', 'der', 'Replikationskomplex', 'an', 'eine', 'schadhafte', 'DNA-Stelle', 'löst', 'er', 'sich', 'und', 'überspringt', 'den', 'Schaden', 'um', 'an', 'anderer', 'Stelle', 'fortzufahren', '[SEP]']	[0.9834604263305664, 0.0006161213968880475, 0.0004398805904202163, 0.0017721032490953803, 0.0004663740110117942, 0.00043844361789524555, 0.0015857825055718422, 0.0017222359019797295, 0.0007485454552806914, 0.0005236869910731912, 0.0005313540459610522, 0.0005010725581087172, 0.0017994036606978625, 0.0004629088507499546, 0.0006734278285875916, 0.0004003443755209446, 0.00044570417958311737, 0.0005208457005210221, 0.000490077305585146, 0.0017184502794407308, 0.0006825652671977878]
['[CLS]', 'Es', 'entsteht', 'eine', 'Replikationslücke', 'im', 'Tochterstrang', 'die', 'über', '800', 'Basen', 'umfassen', 'kann', '[SEP]']	[0.9153532385826111, 0.0032625009771436453, 0.006090659182518721, 0.00366764422506094, 0.01865549827925861, 0.003739330917596817, 0.014115409227088094, 0.004262971226125956, 0.003689913311973214, 0.00462221959605813, 0.0077183921821415424, 0.004979150835424662, 0.0038618233520537615, 0.005981086753308773]
['[CLS]', 'Bei', 'der', 'rekombinatorischen', 'Reparatur', 'bindet', 'das', 'RecA-Protein', 'an', 'die', 'Einzelstrang-DNA', '-', 'Enden', 'links', 'und', 'rechts', 'der', 'Replikationslücke', 'und', 'sucht', 'die', 'Schwesterchromatide', 'oder', 'das', 'homologe', 'Chromosom', 'nach', 'homologen', 'Sequenzen', 'ab', '[SEP]']	[0.999723494052887, 4.090715265192557e-06, 4.356816134531982e-06, 1.8625419215823058e-05, 6.4294149524357636e-06, 1.0605288935039425e-05, 4.148609605181264e-06, 2.4959480469988193e-05, 4.099803391000023e-06, 4.589320269587915e-06, 2.7618174954113783e-05, 4.281157544028247e-06, 5.544553005165653e-06, 5.8695277402875945e-06, 4.952064955432434e-06, 5.191625859879423e-06, 4.423784503160277e-06, 2.2133526272227755e-05, 4.7641760829719715e-06, 6.080813363951165e-06, 4.335685389378341e-06, 2.39762616729422e-05, 5.012068413634552e-06, 4.140360033488832e-06, 1.19748310680734e-05, 1.5685357993788784e-05, 3.6863320929114707e-06, 1.1161504971823888e-05, 1.2771608908224152e-05, 3.4804736515070545e-06, 8.121754035528284e-06]
['[CLS]', 'Ist', 'eine', 'solche', 'Stelle', 'gefunden', 'dringt', 'der', 'Komplex', 'in', 'die', 'Doppelhelix', 'ein', 'verdrängt', 'den', 'homologen', 'und', 'bindet', 'den', 'komplementären', 'Strang', '[SEP]']	[0.9897644519805908, 0.00030630361288785934, 0.00026970557519234717, 0.0003349971666466445, 0.0002980961580760777, 0.00034149689599871635, 0.0007165796705521643, 0.0002845145354513079, 0.00036717153852805495, 0.00029601706773974, 0.0002989074564538896, 0.0009547517693135887, 0.0002650887181516737, 0.0011628584761638194, 0.00027148978551849723, 0.0007352199463639408, 0.00030506812618114054, 0.0006680813094135374, 0.000264198548393324, 0.0011020511155948043, 0.0005822219245601445, 0.00041041537770070136]
['[CLS]', 'Dieser', 'dient', 'dann', 'als', 'Matrize', 'zum', 'Auffüllen', 'der', 'Replikationslücke', '[SEP]']	[0.8905748724937439, 0.005918921437114477, 0.00981964636594057, 0.006046054419130087, 0.006142405327409506, 0.019583384040743113, 0.005921628791838884, 0.014173085801303387, 0.005914345849305391, 0.02773217298090458, 0.008173234760761261]
['[CLS]', 'Der', 'verdrängte', 'Strang', 'paart', 'sich', 'mit', 'dem', 'Strang', 'der', 'den', 'DNA-Schaden', 'aufweist', '[SEP]']	[0.9149142503738403, 0.003273362061008811, 0.014948614872992039, 0.007919566472992301, 0.008206779370084405, 0.0037585569079965353, 0.003868567058816552, 0.003373260609805584, 0.008174642454832792, 0.004081013612449169, 0.0036974495742470026, 0.01378380274400115, 0.004667364060878754, 0.005332671571522951]
['[CLS]', 'Durch', 'Endonuklease-Schnitte', 'und', 'anschließende', 'Ligation', 'bilden', 'sich', 'letztendlich', 'wieder', 'zwei', 'komplette', 'Doppelhelices', 'aus', '[SEP]']	[0.9648153185844421, 0.0011970092309638858, 0.010544691467657685, 0.0014854600885882974, 0.0019300252897664905, 0.003227714914828539, 0.0014875554479658604, 0.001383544527925551, 0.0014970280462875962, 0.0013172257458791137, 0.0012335962383076549, 0.0020397633779793978, 0.004705464350990951, 0.0011136723915114999, 0.002022211207076907]
['[CLS]', 'Zu', 'beachten', 'ist', 'dass', 'der', 'ursprüngliche', 'DNA-Schaden', 'bei', 'dieser', 'Reparatur', 'nicht', 'behoben', 'wird', 'sondern', 'nur', 'die', 'Lücke', 'im', 'Tochterstrang', '[SEP]']	[0.9426919221878052, 0.0018165697110816836, 0.003173218807205558, 0.0021419411059468985, 0.002588988281786442, 0.0020043400581926107, 0.0025868273805826902, 0.008012749021872878, 0.0021402889396995306, 0.0019760301802307367, 0.002942258957773447, 0.002123156562447548, 0.0025410903617739677, 0.0022922009229660034, 0.0028691161423921585, 0.0020397205371409655, 0.0021580755710601807, 0.0025552872102707624, 0.0019202387193217874, 0.006509532569907606, 0.0029163765721023083]
['[CLS]', 'In', 'Hefen', 'und', 'höheren', 'Eukaryoten', 'ist', 'dieses', 'System', 'in', 'ähnlicher', 'Form', 'ebenfalls', 'vorhanden', '[SEP]']	[0.9075562953948975, 0.004089297726750374, 0.009607663843780756, 0.005146974232047796, 0.005536055192351341, 0.02084961486980319, 0.005371544975787401, 0.0048678601160645485, 0.005437709391117096, 0.004919766914099455, 0.005634244531393051, 0.004702907521277666, 0.004261576570570469, 0.005169659852981567, 0.0068487063981592655]
['[CLS]', 'Wurzeln', 'entziehen', 'dem', 'Boden', 'Wasser', 'aber', 'sie', 'nehmen', 'auch', 'essenzielle', 'Mineralstoffe', 'auf', '[SEP]']	[0.8585497140884399, 0.008437861688435078, 0.011952417902648449, 0.007059506606310606, 0.00873688142746687, 0.008692053146660328, 0.0077916961163282394, 0.007227493450045586, 0.008817413821816444, 0.007417579181492329, 0.03031063126400113, 0.017498750239610672, 0.006477896124124527, 0.011029980145394802]
['[CLS]', 'Böden', 'sind', 'heterogen', 'und', 'weisen', 'Unterschiede', 'auf', 'kleinem', 'Raum', 'auf', '[SEP]']	[0.7859479188919067, 0.01577250473201275, 0.012784815393388271, 0.04448832385241985, 0.015425541438162327, 0.020840462297201157, 0.017317282035946846, 0.014231079258024693, 0.02758001908659935, 0.013748688623309135, 0.012630325742065907, 0.019232986494898796]
['[CLS]', 'Wurzeln', 'die', 'durch', 'den', 'Boden', 'wachsen', 'können', 'auf', 'Regionen', 'treffen', 'die', 'sich', 'im', 'Wasser-und', 'Mineralstoffgehalt', 'unterscheiden', '[SEP]']	[0.8431073427200317, 0.007898509502410889, 0.006753625348210335, 0.006635028403252363, 0.00629978533834219, 0.007495169527828693, 0.009211214259266853, 0.007346355821937323, 0.005909846164286137, 0.007332105189561844, 0.009716732427477837, 0.007120899856090546, 0.007056157570332289, 0.006521552335470915, 0.021273494232445955, 0.023005903232842684, 0.008123800158500671, 0.00919252634048462]
['[CLS]', 'In', 'den', 'besser', 'versorgten', 'Regionen', 'sind', 'Wurzeln', 'oft', 'stark', 'verzweigt', '[SEP]']	[0.7540161609649658, 0.016663240268826485, 0.016561584547162056, 0.018669413402676582, 0.04054328519850969, 0.01910325698554516, 0.018021898344159126, 0.020809780806303024, 0.018311193212866783, 0.016615642234683037, 0.038627415895462036, 0.022057024762034416]
['[CLS]', 'Für', 'die', 'Aufnahme', 'mineralischer', 'Nährstoffe', 'ist', 'die', 'Wurzelarchitektur', 'von', 'ganz', 'besonderer', 'Bedeutung', 'weil', 'sich', 'unterschiedliche', 'Mineralstoffe', 'ganz', 'verschieden', 'verhalten', 'und', 'durch', 'verschiedenartige', 'Kräfte', 'im', 'Boden', 'gehalten', 'werden', '[SEP]']	[0.9934440851211548, 0.00015722231182735413, 0.00015539150626864284, 0.0001751832023728639, 0.0005864110644324683, 0.0004373201372800395, 0.00017777366156224161, 0.0001634889340493828, 0.00039723656664136797, 0.0001589459425304085, 0.0001687214244157076, 0.0002125962491845712, 0.0002011088072322309, 0.00020249061344657093, 0.00017092366761062294, 0.0003382231661817059, 0.00038948208384681493, 0.00017173687228932977, 0.00020211593073327094, 0.00021296109480317682, 0.00018199275655206293, 0.00015623851504642516, 0.0004104408872080967, 0.00020306727674324065, 0.00015079962031450123, 0.00017402326921001077, 0.00018781263497658074, 0.00015572294068988413, 0.0002560981083661318]
['[CLS]', 'Nitrationen', 'diffundieren', 'schnell', 'im', 'Bodenwasser', '[SEP]']	[0.8051334023475647, 0.04969301354140043, 0.06344744190573692, 0.0148462550714612, 0.014998654834926128, 0.032402025535702705, 0.019478898495435715]
['[CLS]', 'Stark', 'transpirierende', 'Pflanzen', 'können', 'Nitrat', 'schneller', 'zur', 'Wurzeloberfläche', 'transportieren', 'als', 'sie', 'es', 'im', 'Pflanzenkörper', 'anreichern', 'können', '[SEP]']	[0.983415961265564, 0.0005470673204399645, 0.002541733701946214, 0.0006711931200698018, 0.0005592582747340202, 0.0015618398319929838, 0.0008030333556234837, 0.0005643970798701048, 0.0016443197964690626, 0.000754634034819901, 0.0005888220621272922, 0.0006097680889070034, 0.0005439796950668097, 0.0005590905784629285, 0.0013912508147768676, 0.001747636793879792, 0.0005425106501206756, 0.0009532874682918191]
['[CLS]', 'Andere', 'essenzielle', 'Mineralstoffe', 'wie', 'Phosphat', 'sind', 'jedoch', 'fest', 'im', 'Boden', 'gebunden', 'sie', 'haben', 'niedrige', 'Diffusionskoeffizienten', '[SEP]']	[0.985781729221344, 0.0004984447732567787, 0.0018770505557768047, 0.001143080706242472, 0.0004148283042013645, 0.0016747899062465876, 0.0005197612335905433, 0.00046756237861700356, 0.0005022310651838779, 0.0004741809389088303, 0.0005407771095633507, 0.0005964027368463576, 0.0004893153673037887, 0.0005172996316105127, 0.0005524478619918227, 0.003289018524810672, 0.0006608429830521345]
['[CLS]', 'Die', 'Phosphatverarmungszonen', 'von', 'zwei', 'Wurzeln', 'die', 'sehr', 'nah', 'beieinander', 'sind', 'überlappen', 'sich', 'kaum', 'und', 'ein', 'reich', 'verzweigtes', 'Wurzelsystem', 'erhöht', 'die', 'Phosphataufnahme', 'bei', 'knapper', 'Phosphatversorgung', 'daher', 'enorm', '[SEP]']	[0.9996462464332581, 5.473172677739058e-06, 5.424819028121419e-05, 6.332356861094013e-06, 5.880514891032362e-06, 8.762827746977564e-06, 7.007668955338886e-06, 6.221988314791815e-06, 8.284074283437803e-06, 1.6386902643716894e-05, 6.719462362525519e-06, 1.9513859115249943e-05, 6.642363132414175e-06, 8.29363943921635e-06, 7.3860533120750915e-06, 6.006359399179928e-06, 8.13062706583878e-06, 2.3523642539657885e-05, 1.565924503665883e-05, 8.341064130945597e-06, 6.299517281149747e-06, 4.152347764829756e-05, 5.854070877830964e-06, 1.2936053735757014e-05, 3.2666157039784594e-05, 6.186351583892247e-06, 7.794370503688697e-06, 1.2007260920654517e-05]
['[CLS]', 'Ein', 'extensiv', 'ausgebildetes', 'Wurzelsystem', 'mit', 'größeren', 'Zwischenräumen', 'dagegen', 'kann', 'die', 'Nitrataufnahme', 'maximieren', '[SEP]']	[0.953830897808075, 0.0016308778431266546, 0.006705230218358338, 0.004121368401683867, 0.0051417276263237, 0.0018564023775979877, 0.0019646307919174433, 0.004609552677720785, 0.0020051258616149426, 0.002107398584485054, 0.0019993341993540525, 0.007181841880083084, 0.0038470474537461996, 0.0029987352900207043]
['[CLS]', 'Motormoleküle', 'sind', 'Enzyme', 'welche', 'die', 'Energie', 'aus', 'der', 'Hydrolyse', 'von', 'ATP', 'in', 'mechanische', 'Energie', 'umwandeln', '[SEP]']	[0.9670966863632202, 0.005869438988156617, 0.0011624698527157307, 0.002999213058501482, 0.001520877587608993, 0.001262772479094565, 0.0012981033651158214, 0.0012070920784026384, 0.0012982977787032723, 0.004536910215392709, 0.0012517720460891724, 0.0018198582110926509, 0.0012029636418446898, 0.0016133564058691263, 0.001241890829987824, 0.0028595366748049855, 0.0017586994217708707]
['[CLS]', 'Dabei', 'induzieren', 'sie', 'eine', 'Konformationsänderung', 'die', 'einen', 'Transport', 'auf', 'den', 'Gleisen', 'ermöglicht', '[SEP]']	[0.8808984756469727, 0.004885523114353418, 0.019333521369844675, 0.005328579340130091, 0.005126382689923048, 0.029014489613473415, 0.0061848899349570274, 0.005330419167876244, 0.006360616069287062, 0.005274795461446047, 0.005244737025350332, 0.01295869518071413, 0.006282472517341375, 0.007776243612170219]
['[CLS]', 'Die', 'Gleise', 'können', 'Mikrotubuli', 'oder', 'Aktinfilamente', 'sein', '[SEP]']	[0.8690205812454224, 0.007521455641835928, 0.011067146435379982, 0.008296827785670757, 0.038511693477630615, 0.008850553072988987, 0.037997827399522066, 0.007306317798793316, 0.011427640914916992]
['[CLS]', 'Aktinbindende', 'Motorproteine', 'sind', 'die', 'Myosine', 'von', 'denen', 'in', 'Eukaryoten', 'siebzehn', 'Familien', 'vorkommen', '[SEP]']	[0.9787699580192566, 0.0033079864806495607, 0.0031042119953781366, 0.0008397009805776179, 0.0008328248513862491, 0.002554226142819971, 0.0008196018170565367, 0.00087117834482342, 0.0007806556532159448, 0.0034535572631284595, 0.0017884631524793804, 0.0007926882826723158, 0.000936346419621259, 0.0011484358692541718]
['[CLS]', 'Eine', 'schwere', 'Kette', 'ist', 'an', 'der', 'Ausbildung', 'einer', 'Schwanz-und', 'einer', 'Kopfregion', 'beteiligt', 'welche', 'die', 'Motordomäne', 'bildet', '[SEP]']	[0.8822061419487, 0.004325897432863712, 0.00568355992436409, 0.005191400647163391, 0.005136872176080942, 0.004640804138034582, 0.004726458806544542, 0.006036465056240559, 0.004441685508936644, 0.017252209596335888, 0.004558344837278128, 0.01104154484346509, 0.006312646437436342, 0.005527207627892494, 0.0046609253622591496, 0.016448266804218292, 0.005126470234245062, 0.0066830734722316265]
['[CLS]', 'Der', 'Kopf', 'besitzt', 'eine', 'Aktin-und', 'eine', 'ATP-Bindungsstelle', '[SEP]']	[0.7721946239471436, 0.011431827209889889, 0.015330947004258633, 0.018247878178954124, 0.013033629395067692, 0.06073702033609152, 0.013001165352761745, 0.07961888890713453, 0.016404103487730026]
['[CLS]', 'Im', 'Übergangsbereich', 'von', 'Kopf', 'zu', 'Schwanz', 'können', 'unterschiedliche', 'leichte', 'Ketten', 'binden', 'und', 'auf', 'diese', 'Weise', 'an', 'der', 'Regulation', 'von', 'Myosin', 'mitwirken', '[SEP]']	[0.970227837562561, 0.0008091842173598707, 0.0023048159782774746, 0.0008801572839729488, 0.0010815758723765612, 0.0008831783197820187, 0.0014627482742071152, 0.0009885942563414574, 0.0020321618067100644, 0.001219133730046451, 0.0010712110670283437, 0.0014266790822148323, 0.0010639351094141603, 0.0009648207342252135, 0.0009845413733273745, 0.0011550497729331255, 0.0009102862095460296, 0.0009916630806401372, 0.0023544011055491865, 0.0008712293929420412, 0.002895849000196904, 0.002116919669788331, 0.0013041991041973233]
['[CLS]', 'In', 'den', 'nicht', 'muskulären', 'Zellen', 'beispielsweise', 'registriert', 'eine', 'Calmodulinkette', 'die', 'Anwesenheit', 'von', 'Calciumionen', 'und', 'ermöglicht', 'die', 'Bindung', 'von', 'Myosin', 'an', 'Aktin', '[SEP]']	[0.9955543875694275, 0.00010412742994958535, 0.00011433019972173497, 0.00010294600360793993, 0.0004388928646221757, 0.00016154648619703948, 0.0001233069779118523, 0.00015110106323845685, 0.00011361663200659677, 0.0005778407794423401, 0.00012253399472683668, 0.00017499133537057787, 0.00011255058780079708, 0.000557245482923463, 0.00012440998398233205, 0.00015003117732703686, 0.00011834715405711904, 0.0001871728600235656, 0.0001088917488232255, 0.00037320799310691655, 9.973227133741602e-05, 0.0002455905851093121, 0.0001830893161240965]
['[CLS]', 'Je', 'nach', 'Klasse', 'kann', 'der', 'Schwanz', 'an', 'Vesikel', 'anlagern', 'um', 'sie', 'entlang', 'des', 'Aktinfilaments', 'zu', 'ziehen', '[SEP]']	[0.954310417175293, 0.0018625884549692273, 0.0017186246113851666, 0.001918775262311101, 0.0017213779501616955, 0.001695498009212315, 0.002774662571027875, 0.0014533762587234378, 0.005683102994225919, 0.003972671343944967, 0.0016419895691797137, 0.0016272556968033314, 0.0025766612961888313, 0.001735870959237218, 0.009151166654191911, 0.0016850224928930402, 0.0020037826616317034, 0.0024672995787113905]
['[CLS]', 'Alle', 'Myosine', 'bis', 'auf', 'Myosin', 'VI', 'bewegen', 'sich', 'zum', '+', 'Ende', 'des', 'Aktinfilaments', '[SEP]']	[0.9539555311203003, 0.0018471282673999667, 0.006169614847749472, 0.001953407423570752, 0.0018008927581831813, 0.006293065496720374, 0.002055405406281352, 0.002944355830550194, 0.0019228941528126597, 0.001835339586250484, 0.002054188633337617, 0.00199310714378953, 0.001964063849300146, 0.01040152763016522, 0.002809186466038227]
['[CLS]', 'Myosin', 'II', 'ist', 'ein', 'Dimer', 'es', 'hat', 'zwei', 'Köpfe', 'und', 'kann', 'mit', 'seinem', 'Schwanz', 'an', 'ein', 'bipolares', 'Filament', 'binden', '[SEP]']	[0.9630645513534546, 0.0039514439413324, 0.0012445977190509439, 0.0014315465232357383, 0.001219618716277182, 0.002567860414274037, 0.001243388862349093, 0.0015802051639184356, 0.0012531343381851912, 0.0016649761237204075, 0.0015363909769803286, 0.0013657960807904601, 0.0012882133014500141, 0.001272605499252677, 0.0020643172319978476, 0.0012045351322740316, 0.0012040436267852783, 0.004299531690776348, 0.0030499579152092338, 0.0016689688200131059, 0.0018241823418065906]
['[CLS]', 'Es', 'ist', 'im', 'kontraktilen', 'Apparat', 'der', 'Muskelzellen', 'zu', 'finden', 'aber', 'auch', 'in', 'anderen', 'Zellen', 'wo', 'es', 'am', 'Kontraktionsmechanismus', 'beteiligt', 'ist', '[SEP]']	[0.966762363910675, 0.0009425722528249025, 0.0011912861373275518, 0.0010151186725124717, 0.0037902207113802433, 0.002573705860413611, 0.001041972660459578, 0.003000588621944189, 0.0012265752302482724, 0.0012923809699714184, 0.0011296761222183704, 0.0011998722329735756, 0.0011663103941828012, 0.00099729944486171, 0.0014610257931053638, 0.0012597226304933429, 0.0010068194242194295, 0.000991549575701356, 0.0037994697922840714, 0.0014463162515312433, 0.0010528679704293609, 0.0016520129283890128]
['[CLS]', 'Eine', 'chlorophyllhaltige', 'Parenchymzelle', 'in', 'einem', 'Angiospermenblatt', 'exportiert', 'organisches', 'Material', 'in', 'Form', 'von', 'Saccharose', 'aus', 'der', 'Zelle', 'und', 'versorgt', 'damit', 'selbst', 'in', 'der', 'Nacht', 'alle', 'chlorophyllfreien', 'Zellen', 'der', 'Pflanze', '[SEP]']	[0.9998196959495544, 2.5552260467520682e-06, 1.9789820953519666e-05, 1.6919219660849194e-05, 3.2726936751714675e-06, 2.898953880503541e-06, 1.7011844647640828e-05, 1.0851928891497664e-05, 7.3832616180879995e-06, 3.811438773482223e-06, 3.1462625429412583e-06, 3.573747335394728e-06, 3.062001724174479e-06, 1.154918049905973e-05, 2.913599246312515e-06, 3.1519778076471994e-06, 4.294791324355174e-06, 3.226167791581247e-06, 5.632462944049621e-06, 3.409286819078261e-06, 3.2056652798928553e-06, 3.247813992857118e-06, 3.1350637073046528e-06, 3.485256456770003e-06, 2.9999609978403896e-06, 1.881734829112247e-05, 4.583376721711829e-06, 2.8739316348946886e-06, 3.765353767448687e-06, 5.2068876357225236e-06]
['[CLS]', 'Das', 'Prinzip', 'ist', 'einfach', '[SEP]']	[0.4010937809944153, 0.10480114817619324, 0.1396767795085907, 0.1077612042427063, 0.11831670254468918, 0.1283501386642456]
['[CLS]', 'Am', 'Tag', 'speichert', 'der', 'Chloroplast', 'die', 'gebildete', 'und', 'überschüssige', 'Glucose', 'aus', 'der', 'Photosynthese', 'als', 'Stärke', '[SEP]']	[0.9815705418586731, 0.0005332722794264555, 0.0006097127916291356, 0.0016762492596171796, 0.0005842498503625393, 0.002351418836042285, 0.0006358280661515892, 0.001362139591947198, 0.000640912156086415, 0.0023118580575101078, 0.0020384566159918904, 0.000580442778300494, 0.0006184364319778979, 0.0023745446233078837, 0.0005183431203477085, 0.0006623720983043313, 0.0009311033645644784]
['[CLS]', 'in', 'der', 'Nacht', 'kommt', 'es', 'zu', 'einer', 'Stoffentnahme', 'aus', 'diesem', 'Speicher', '[SEP]']	[0.7388038039207458, 0.01643427647650242, 0.016735121607780457, 0.02010268159210682, 0.022514820098876953, 0.018221696838736534, 0.01827341876924038, 0.01595316268503666, 0.060785479843616486, 0.017239416018128395, 0.015133578330278397, 0.018381644040346146, 0.021420888602733612]
['[CLS]', 'Die', 'Zelle', 'kann', 'auf', 'diese', 'Weise', 'Tag', 'und', 'Nacht', 'einen', 'Export', 'gewährleisten', '[SEP]']	[0.7127380967140198, 0.017866361886262894, 0.023543518036603928, 0.019280899316072464, 0.01955755427479744, 0.021582424640655518, 0.026304317638278008, 0.021514056250452995, 0.021847205236554146, 0.024097150191664696, 0.018300902098417282, 0.022396009415388107, 0.02517509087920189, 0.025796180590987206]
